user_id,day_of_week_pst,categorized_created_at_pst,total_posts,followers,followings,likes_count,comments_count,video_view_count,video_duration,day_time_group,EPF,log_EPF,predicted,residuals
1278300,2,Morning,610.0,3092.0,4362.0,131.0,8.0,4755.0,16.833,2_Morning,44.95472186287193,3.8276566044116445,2.675141168332358,1.1525154360792866
1278300,2,Evening,610.0,3092.0,4362.0,59.0,2.0,11.0,21.566,2_Evening,19.728331177231563,3.031501420420458,2.831614968593045,0.19988645182741305
1278300,3,Afternoon,610.0,3092.0,4362.0,51.0,3.0,133.33333333333334,17.044,3_Afternoon,17.464424320827945,2.9158458710423467,2.742774164075303,0.17307170696704377
1278300,3,Evening,610.0,3092.0,4362.0,80.0,1.0,3649.0,18.033,3_Evening,26.196636481241914,3.3030933068777037,2.8891194544085805,0.4139738524691232
1278300,4,Morning,610.0,3092.0,4362.0,129.0,5.0,18.0,6.733,4_Morning,43.33764553686934,3.7918341025723756,2.6688402518291965,1.1229938507431791
1278300,4,Evening,610.0,3092.0,4362.0,81.0,7.0,804.0,14.605,4_Evening,28.46054333764554,3.383051854097456,2.813323653826726,0.5697282002707298
1278300,5,Morning,610.0,3092.0,4362.0,38.5,6.0,736.5,20.6665,5_Morning,14.391979301423026,2.733846549160429,2.746290695982927,-0.012444146822498059
1278300,5,Evening,610.0,3092.0,4362.0,27.0,7.0,6.0,13.6,5_Evening,10.996119016817595,2.484583182212804,2.8492847143368136,-0.36470153212400946
1278300,6,Morning,610.0,3092.0,4362.0,119.0,8.0,17.0,10.466,6_Morning,41.073738680465716,3.739423761741979,2.7590706077145097,0.9803531540274695
1278300,6,Afternoon,610.0,3092.0,4362.0,35.5,1.5,85.5,26.583,6_Afternoon,11.966364812419146,2.562358682437444,2.8156116938125133,-0.2532530113750693
1278300,7,Afternoon,610.0,3092.0,4362.0,57.0,5.0,29.0,33.233,7_Afternoon,20.051746442432083,3.0469835230731923,2.8376272243675347,0.20935629870565764
1278300,7,Evening,610.0,3092.0,4362.0,27.0,2.5,493.0,48.7665,7_Evening,9.540750323415265,2.3552487287592747,2.9423410239218635,-0.5870922951625888
1278348,1,Morning,915.0,947.0,1010.0,19.0,2.0,339.0,9.933,1_Morning,22.1752903907075,3.1430866417167804,2.6369585772626256,0.5061280644541548
1278348,2,Afternoon,915.0,947.0,1010.0,16.0,10.0,635.5,15.5,2_Afternoon,27.455121436114045,3.348328159700665,2.7287992461746096,0.6195289135260555
1278348,3,Morning,915.0,947.0,1010.0,45.0,6.0,300.0,3.7,3_Morning,53.85427666314678,4.004680153839368,2.659891507992874,1.3447886458464944
1278348,3,Evening,915.0,947.0,1010.0,25.0,1.0,575.0,32.2,3_Evening,27.455121436114045,3.348328159700665,2.8891194544085805,0.4592087052920846
1278348,4,Morning,915.0,947.0,1010.0,22.5,2.0,591.5,57.3,4_Morning,25.87117212249208,3.291054043651876,2.6688402518291965,0.6222137918226793
1278348,4,Afternoon,915.0,947.0,1010.0,23.0,4.5,596.5,63.083,4_Afternoon,29.03907074973601,3.402498892653694,2.7053386100462546,0.6971602826074395
1278348,4,Evening,915.0,947.0,1010.0,45.0,9.0,697.0,3.7,4_Evening,57.022175290390706,4.060825270068881,2.813323653826726,1.2475016162421553
1278348,5,Morning,915.0,947.0,1010.0,13.0,2.5,307.0,23.4495,5_Morning,16.367476240760297,2.854599275555191,2.746290695982927,0.10830857957226403
1278348,5,Evening,915.0,947.0,1010.0,27.666666666666668,3.3333333333333335,504.6666666666667,21.894000000000002,5_Evening,32.734952481520594,3.518534465497415,2.8492847143368136,0.6692497511606015
1278348,6,Afternoon,915.0,947.0,1010.0,13.5,1.0,606.5,26.7165,6_Afternoon,15.311510031678987,2.7918709955281726,2.8156116938125133,-0.023740698284340667
1278348,6,Evening,915.0,947.0,1010.0,19.333333333333332,1.6666666666666667,486.6666666666667,28.629666666666665,6_Evening,22.1752903907075,3.1430866417167804,2.928781120109243,0.21430552160753757
1278348,7,Afternoon,915.0,947.0,1010.0,7.5,0.0,201.5,4.883,7_Afternoon,7.91974656810982,2.1882675345414184,2.8376272243675347,-0.6493596898261162
1278348,7,Evening,915.0,947.0,1010.0,12.0,1.0,239.0,9.0,7_Evening,13.727560718057022,2.689720617172616,2.9423410239218635,-0.25262040674924746
1278517,1,Morning,175.0,502.0,434.0,10.0,0.5,166.0,17.283,1_Morning,20.91633466135458,3.087232233743674,2.6369585772626256,0.45027365648104833
1278517,1,Evening,175.0,502.0,434.0,9.666666666666666,0.3333333333333333,138.33333333333334,24.137333333333334,1_Evening,19.9203187250996,3.0407208745060754,2.851113315633185,0.18960755887289027
1278517,2,Morning,175.0,502.0,434.0,10.0,0.5,134.5,14.519,2_Morning,20.91633466135458,3.087232233743674,2.675141168332358,0.4120910654113161
1278517,2,Afternoon,175.0,502.0,434.0,19.0,3.0,167.0,14.966,2_Afternoon,43.82470119521913,3.802759353439288,2.7287992461746096,1.0739601072646785
1278517,2,Evening,175.0,502.0,434.0,8.0,0.0,100.0,18.6,2_Evening,15.936254980079681,2.8294565892270063,2.831614968593045,-0.0021583793660386874
1278517,3,Morning,175.0,502.0,434.0,10.0,2.0,66.0,18.133,3_Morning,23.904382470119522,3.2150437908000287,2.659891507992874,0.5551522828071547
1278517,3,Afternoon,175.0,502.0,434.0,23.0,4.0,185.0,33.248,3_Afternoon,53.78486055776892,4.003413888591161,2.742774164075303,1.2606397245158578
1278517,3,Evening,175.0,502.0,434.0,8.0,0.75,105.25,21.3765,3_Evening,17.43027888446215,2.9139949036596007,2.8891194544085805,0.024875449251020143
1278517,4,Morning,175.0,502.0,434.0,4.0,0.0,137.0,69.833,4_Morning,7.968127490039841,2.1936769017749485,2.6688402518291965,-0.47516335005424803
